x0000,y0000
37.28,12732.
37.3,12780.
37.32,12797.
37.34,12769.
37.36,12720.
37.38,12730.
37.4,12697.
37.42,12640.
37.44,12549.
37.46,12458.
37.48,12431.
37.5,12487.
37.52,12521.
37.54,12502.
37.56,12445.
37.58,12417.
37.6,12454.
37.62,12501.
37.64,12517.
37.66,12516.
37.68,12476.
37.7,12504.
37.72,12556.
37.74,12538.
37.76,12505.
37.78,12451.
37.8,12461.
37.82,12523.
37.84,12533.
37.86,12550.
37.88,12515.
37.9,12519.
37.92,12590.
37.94,12640.
37.96,12630.
